drug_id,substance_id
EMA0091233,3504
EMA0091234,11871
EMA0091235,5777
EMA0091236,1753
EMA0091237,1782
EMA0091238,5684
EMA0091239,3421
EMA0091240,11872
EMA0091241,1527
EMA0091242,4389
EMA0091243,75
EMA0091244,608
EMA0091245,11873
EMA0091246,261
EMA0091247,807
EMA0091248,26
EMA0091249,1857
EMA0091250,395
EMA0091251,1450
EMA0091252,4807
EMA0091253,760
EMA0091254,948
EMA0091255,160
EMA0091256,810
EMA0091257,810
EMA0091258,3710
EMA0091259,434
EMA0091260,1267
EMA0091261,2342
EMA0091262,5367
EMA0091263,71
EMA0091264,4118
EMA0091265,1670
EMA0091266,1670
EMA0091267,11874
EMA0091268,11875
EMA0091269,1562
EMA0091270,1450
EMA0091271,2426
EMA0091272,2731
EMA0091273,2427
EMA0091274,9402
EMA0091275,5845
EMA0091276,2243
EMA0091277,22
EMA0091278,3206
EMA0091279,11876
EMA0091280,3480
EMA0091281,11877
EMA0091282,3480
EMA0091283,3480
EMA0091284,3480
EMA0091285,3206
EMA0091286,10638
EMA0091287,2721
EMA0091288,11878
EMA0091289,11878
EMA0091290,11879
EMA0091291,3206
EMA0091292,7406
EMA0091293,3206
EMA0091294,3206
EMA0091295,3206
EMA0091296,3206
EMA0091297,11626
EMA0091298,11880
EMA0091299,11881
EMA0091300,2721
EMA0091301,2721
EMA0091302,11882
EMA0091303,11883
EMA0091304,11884
EMA0091305,3843
EMA0091306,1828
EMA0091307,3843
EMA0091308,365
EMA0091309,1782
EMA0091310,166
EMA0091311,687
EMA0091312,5491
EMA0091313,1267
EMA0091314,1782
EMA0091315,3495
EMA0091316,10638
EMA0091317,3480
EMA0091318,2721
EMA0091319,3206
EMA0091320,11877
EMA0091321,3480
EMA0091322,2721
EMA0091323,11877
EMA0091324,3480
EMA0091325,11885
EMA0091326,2721
EMA0091327,11886
EMA0091328,11887
EMA0091329,3206
EMA0091330,11888
EMA0091331,11626
EMA0091332,11626
EMA0091333,3206
EMA0091334,3206
EMA0091335,11889
EMA0091336,11890
EMA0091337,11358
EMA0091338,11891
EMA0091339,3206
EMA0091340,3206
EMA0091341,3206
EMA0091342,3206
EMA0091343,3206
EMA0091344,3206
EMA0091345,3206
EMA0091346,3206
EMA0091347,3206
EMA0091348,3206
EMA0091349,3206
EMA0091350,3206
EMA0091351,3206
EMA0091352,11891
EMA0091353,11626
EMA0091354,11626
EMA0091355,11892
EMA0091356,3206
EMA0091357,1562
EMA0091358,2731
EMA0091359,1450
EMA0091360,2731
EMA0091361,11893
EMA0091362,4891
EMA0091363,4891
EMA0091364,10329
EMA0091365,11894
EMA0091366,11895
EMA0091367,485
EMA0091368,2951
EMA0091369,1475
EMA0091370,537
EMA0091371,1562
EMA0091372,11896
EMA0091373,11897
EMA0091374,11898
EMA0091375,11899
EMA0091376,11900
EMA0091377,11901
EMA0091378,11902
EMA0091379,11903
EMA0091380,11904
EMA0091381,11905
EMA0091382,11906
EMA0091383,11907
EMA0091384,11908
EMA0091385,11909
EMA0091386,11910
EMA0091387,11911
EMA0091388,11912
EMA0091389,496
EMA0091390,19
EMA0091391,803
EMA0091392,251
EMA0091393,251
EMA0091394,251
EMA0091395,358
EMA0091396,1562
EMA0091397,2731
EMA0091398,6126
EMA0091399,6126
EMA0091400,6126
EMA0091401,6126
EMA0091402,6126
EMA0091403,6126
EMA0091404,6126
EMA0091405,6126
EMA0091406,6126
EMA0091407,6126
EMA0091408,6126
EMA0091409,6126
EMA0091410,6126
EMA0091411,6126
EMA0091412,6126
EMA0091413,6126
EMA0091414,6126
EMA0091415,6126
EMA0091416,6126
EMA0091417,6126
EMA0091418,6126
EMA0091419,6126
EMA0091420,6126
EMA0091421,6126
EMA0091422,6126
EMA0091423,6126
EMA0091424,6126
EMA0091425,6143
EMA0091426,6126
EMA0091427,3206
EMA0091428,53
EMA0091429,3
EMA0091430,1632
EMA0091431,733
EMA0091432,7271
EMA0091433,3
EMA0091434,2025
EMA0091435,11913
EMA0091436,132
EMA0091437,3
EMA0091438,3
EMA0091439,3771
EMA0091440,3
EMA0091441,3
EMA0091442,3
EMA0091443,3
EMA0091444,3
EMA0091445,3771
EMA0091446,3
EMA0091447,733
EMA0091448,192
EMA0091449,550
EMA0091450,550
EMA0091451,550
EMA0091452,8300
EMA0091453,441
EMA0091454,442
EMA0091455,1267
EMA0091456,1267
EMA0091457,2220
EMA0091458,1267
EMA0091459,1782
EMA0091460,1782
EMA0091461,1267
EMA0091462,1267
EMA0091463,1782
EMA0091464,1782
EMA0091465,1782
EMA0091466,1267
EMA0091467,1267
EMA0091468,1267
EMA0091469,1364
EMA0091470,1152
EMA0091471,3
EMA0091472,1782
EMA0091473,1782
EMA0091474,1782
EMA0091475,1267
EMA0091476,1782
EMA0091477,1782
EMA0091478,241
EMA0091478,242
EMA0091478,11914
EMA0091478,246
EMA0091478,244
EMA0091478,249
EMA0091478,2334
EMA0091478,11915
EMA0091478,11916
EMA0091478,8316
EMA0091479,1782
EMA0091480,1782
EMA0091481,3698
EMA0091482,3698
EMA0091483,3698
EMA0091484,1585
EMA0091485,944
EMA0091486,944
EMA0091487,564
EMA0091488,11917
EMA0091489,11918
EMA0091490,5031
EMA0091490,439
EMA0091491,2731
EMA0091492,1562
EMA0091493,2731
EMA0091494,3
EMA0091495,47
EMA0091496,627
EMA0091496,8562
EMA0091497,1666
EMA0091498,760
EMA0091499,4532
EMA0091500,721
EMA0091501,3760
EMA0091502,578
EMA0091503,1297
EMA0091504,731
EMA0091505,731
EMA0091506,731
EMA0091507,3
EMA0091508,3
EMA0091509,3827
EMA0091510,873
EMA0091511,240
EMA0091512,595
EMA0091512,8562
EMA0091513,8562
EMA0091513,7795
EMA0091514,2599
EMA0091515,2600
EMA0091516,2599
EMA0091517,2600
EMA0091518,2599
EMA0091519,2600
EMA0091520,2600
EMA0091521,2600
EMA0091522,2599
EMA0091523,2600
EMA0091524,11919
EMA0091525,2600
EMA0091526,2600
EMA0091527,2599
EMA0091528,2599
EMA0091529,2599
EMA0091530,2599
EMA0091531,2599
EMA0091532,2599
EMA0091533,2599
EMA0091534,2600
EMA0091535,2599
EMA0091536,2600
EMA0091537,2599
EMA0091538,1562
EMA0091539,2599
EMA0091540,2600
EMA0091541,2600
EMA0091542,2933
EMA0091543,2092
EMA0091544,3514
EMA0091545,2092
EMA0091546,2092
EMA0091547,2092
EMA0091548,2092
EMA0091549,2092
EMA0091550,2092
EMA0091551,2092
EMA0091552,2092
EMA0091553,2092
EMA0091554,2092
EMA0091555,2092
EMA0091556,2092
EMA0091557,351
EMA0091558,11920
EMA0091559,807
EMA0091560,807
EMA0091560,6836
EMA0091561,6836
EMA0091562,807
EMA0091563,6836
EMA0091564,807
EMA0091565,6836
EMA0091566,807
EMA0091567,6836
EMA0091568,6836
EMA0091569,807
EMA0091570,6836
EMA0091571,11921
EMA0091572,496
EMA0091573,496
EMA0091574,496
EMA0091575,182
EMA0091576,209
EMA0091577,559
EMA0091578,206
EMA0091579,496
EMA0091580,496
EMA0091581,4218
EMA0091582,2945
EMA0091583,469
EMA0091584,205
EMA0091585,205
EMA0091586,205
EMA0091587,206
EMA0091588,206
EMA0091589,205
EMA0091590,205
EMA0091591,206
EMA0091592,205
EMA0091593,205
EMA0091594,206
EMA0091595,205
EMA0091596,205
EMA0091597,206
EMA0091598,205
EMA0091599,206
EMA0091600,206
EMA0091601,206
EMA0091602,206
EMA0091603,205
EMA0091604,205
EMA0091605,205
EMA0091606,205
EMA0091607,205
EMA0091608,205
EMA0091609,205
EMA0091610,206
EMA0091611,205
EMA0091612,206
EMA0091613,206
EMA0091614,206
EMA0091615,206
EMA0091616,205
EMA0091617,206
EMA0091618,206
EMA0091619,205
EMA0091620,206
EMA0091621,205
EMA0091622,205
EMA0091623,205
EMA0091624,206
EMA0091625,205
EMA0091626,206
EMA0091627,206
EMA0091628,206
EMA0091629,206
EMA0091630,206
EMA0091631,206
EMA0091632,205
EMA0091633,205
EMA0091634,206
EMA0091635,205
EMA0091636,206
EMA0091637,205
EMA0091638,221
EMA0091639,206
EMA0091640,206
EMA0091641,206
EMA0091642,206
EMA0091643,205
EMA0091644,221
EMA0091645,206
EMA0091646,205
EMA0091647,206
EMA0091648,205
EMA0091649,206
EMA0091650,205
EMA0091651,205
EMA0091652,206
EMA0091653,205
EMA0091654,206
EMA0091655,206
EMA0091656,206
EMA0091657,205
EMA0091658,206
EMA0091659,205
EMA0091660,206
EMA0091661,206
EMA0091662,221
EMA0091663,352
EMA0091663,206
EMA0091664,206
EMA0091665,205
EMA0091666,206
EMA0091667,205
EMA0091668,206
EMA0091669,206
EMA0091670,205
EMA0091671,206
EMA0091672,205
EMA0091673,206
EMA0091674,206
EMA0091675,206
EMA0091676,205
EMA0091677,206
EMA0091678,205
EMA0091679,205
EMA0091680,206
EMA0091681,205
EMA0091682,206
EMA0091683,206
EMA0091684,251
EMA0091685,206
EMA0091686,703
EMA0091687,469
EMA0091688,11922
EMA0091689,205
EMA0091690,609
EMA0091691,1458
EMA0091692,11923
EMA0091693,11924
EMA0091694,193
EMA0091695,1819
EMA0091696,206
EMA0091697,2092
EMA0091698,2218
EMA0091699,2708
EMA0091700,131
EMA0091701,4687
EMA0091702,8131
EMA0091703,445
EMA0091704,251
EMA0091705,579
EMA0091706,209
EMA0091707,401
EMA0091708,206
EMA0091709,2012
EMA0091710,2012
EMA0091711,2012
EMA0091712,2012
EMA0091713,2012
EMA0091714,2012
EMA0091715,2012
EMA0091716,2012
EMA0091717,2012
EMA0091718,2012
EMA0091719,2012
EMA0091720,2012
EMA0091721,2012
EMA0091722,2012
EMA0091723,2012
EMA0091724,2012
EMA0091725,2012
EMA0091726,2012
EMA0091727,2012
EMA0091728,2012
EMA0091729,2012
EMA0091730,2012
EMA0091731,2012
EMA0091732,2012
EMA0091733,2012
EMA0091734,2012
EMA0091735,2012
EMA0091736,2012
EMA0091737,2012
EMA0091738,2012
EMA0091739,2012
EMA0091740,2012
EMA0091741,2012
EMA0091742,2012
EMA0091743,2012
EMA0091744,2012
EMA0091745,2012
EMA0091746,2012
EMA0091747,2012
EMA0091748,2012
EMA0091749,2012
EMA0091750,2012
EMA0091751,2012
EMA0091752,2012
EMA0091753,2012
EMA0091754,2012
EMA0091755,2012
EMA0091756,2012
EMA0091757,2012
EMA0091758,2012
EMA0091759,2012
EMA0091760,2012
EMA0091761,2012
EMA0091762,2012
EMA0091763,2012
EMA0091764,2012
EMA0091765,2012
EMA0091766,2012
EMA0091767,2012
EMA0091768,2012
EMA0091769,2012
EMA0091770,2012
EMA0091771,469
EMA0091772,709
EMA0091773,710
EMA0091774,767
EMA0091775,549
EMA0091776,547
EMA0091777,449
EMA0091778,547
EMA0091779,251
EMA0091780,677
EMA0091781,547
EMA0091782,469
EMA0091783,469
EMA0091784,469
EMA0091785,469
EMA0091786,469
EMA0091787,469
EMA0091788,469
EMA0091789,469
EMA0091790,469
EMA0091791,469
EMA0091792,469
EMA0091793,469
EMA0091794,469
EMA0091795,469
EMA0091796,469
EMA0091797,469
EMA0091798,10768
EMA0091799,469
EMA0091800,469
EMA0091801,469
EMA0091802,469
EMA0091803,469
EMA0091804,469
EMA0091805,7048
EMA0091806,469
EMA0091807,469
EMA0091808,469
EMA0091809,469
EMA0091810,469
EMA0091811,469
EMA0091812,469
EMA0091813,469
EMA0091814,10768
EMA0091815,469
EMA0091816,469
EMA0091817,469
EMA0091818,469
EMA0091819,469
EMA0091820,11925
EMA0091821,469
EMA0091822,469
EMA0091823,7048
EMA0091824,469
EMA0091825,469
EMA0091826,469
EMA0091827,469
EMA0091828,469
EMA0091829,469
EMA0091830,10768
EMA0091831,469
EMA0091832,469
EMA0091833,469
EMA0091834,469
EMA0091835,469
EMA0091836,469
EMA0091837,469
EMA0091838,469
EMA0091839,469
EMA0091840,469
EMA0091841,469
EMA0091842,7048
EMA0091843,469
EMA0091844,469
EMA0091845,469
EMA0091846,469
EMA0091847,469
EMA0091848,469
EMA0091849,469
EMA0091850,469
EMA0091851,469
EMA0091852,469
EMA0091853,469
EMA0091854,496
EMA0091855,469
EMA0091856,11926
EMA0091857,609
EMA0091858,251
EMA0091859,767
EMA0091860,209
EMA0091861,733
EMA0091862,445
EMA0091863,11927
EMA0091864,6114
EMA0091865,578
EMA0091866,609
EMA0091867,2599
EMA0091868,2600
EMA0091869,206
EMA0091870,2012
EMA0091871,2012
EMA0091872,2012
EMA0091873,2012
EMA0091874,2012
EMA0091875,2012
EMA0091876,2012
EMA0091877,2012
EMA0091878,2012
EMA0091879,206
EMA0091880,559
EMA0091881,559
EMA0091882,334
EMA0091883,2260
EMA0091884,496
EMA0091885,2455
EMA0091886,2092
EMA0091887,4532
EMA0091888,4532
EMA0091889,4532
EMA0091890,4532
EMA0091891,4532
EMA0091892,4532
EMA0091893,4532
EMA0091894,4532
EMA0091895,4532
EMA0091896,4532
EMA0091897,4532
EMA0091898,4532
EMA0091899,4532
EMA0091900,4532
EMA0091901,4532
EMA0091902,4532
EMA0091903,4532
EMA0091904,4532
EMA0091905,4532
EMA0091906,4532
EMA0091907,4532
EMA0091908,4532
EMA0091909,4532
EMA0091910,4532
EMA0091911,4532
EMA0091912,4532
EMA0091913,4532
EMA0091914,4532
EMA0091915,4532
EMA0091916,4532
EMA0091917,4532
EMA0091918,4532
EMA0091919,4532
EMA0091920,4532
EMA0091921,4532
EMA0091922,4532
EMA0091923,4532
EMA0091924,4532
EMA0091925,4532
EMA0091926,4532
EMA0091927,4532
EMA0091928,4532
EMA0091929,4532
EMA0091930,4532
EMA0091931,4532
EMA0091932,4532
EMA0091933,4532
EMA0091934,4532
EMA0091935,4532
EMA0091936,4532
EMA0091937,4532
EMA0091938,2882
EMA0091939,2882
EMA0091940,2882
EMA0091941,2882
EMA0091942,2882
EMA0091943,2882
EMA0091944,2882
EMA0091945,7048
EMA0091946,1670
EMA0091947,2590
EMA0091948,4138
EMA0091949,1002
EMA0091950,11928
EMA0091951,2092
EMA0091952,2092
EMA0091953,8745
EMA0091954,3514
EMA0091955,1670
EMA0091956,1670
EMA0091957,1670
EMA0091958,1670
EMA0091959,1670
EMA0091960,1670
EMA0091961,1670
EMA0091962,1670
EMA0091963,1670
EMA0091964,1670
EMA0091965,1670
EMA0091966,1670
EMA0091967,1670
EMA0091968,1670
EMA0091969,1670
EMA0091970,1670
EMA0091971,1670
EMA0091972,1670
EMA0091973,1670
EMA0091974,1670
EMA0091975,1670
EMA0091976,1670
EMA0091977,1670
EMA0091978,1670
EMA0091979,1670
EMA0091980,1670
EMA0091981,1670
EMA0091982,1670
EMA0091983,1670
EMA0091984,1670
EMA0091985,1670
EMA0091986,1670
EMA0091987,1670
EMA0091988,1670
EMA0091989,1670
EMA0091990,1670
EMA0091991,1670
EMA0091992,1670
EMA0091993,1670
EMA0091994,1670
EMA0091995,1670
EMA0091996,1670
EMA0091997,1670
EMA0091998,1670
EMA0091999,1670
EMA0092000,1670
EMA0092001,1670
EMA0092002,1670
EMA0092003,1670
EMA0092004,1670
EMA0092005,1670
EMA0092006,1670
EMA0092007,1670
EMA0092008,1670
EMA0092009,1670
EMA0092010,1670
EMA0092011,1670
EMA0092012,1670
EMA0092013,1670
EMA0092014,1670
EMA0092015,1670
EMA0092016,1670
EMA0092017,1670
EMA0092018,1670
EMA0092019,1670
EMA0092020,1670
EMA0092021,1670
EMA0092022,1670
EMA0092023,1670
EMA0092024,1670
EMA0092025,1670
EMA0092026,485
EMA0092027,1670
EMA0092028,1670
EMA0092029,584
EMA0092030,4532
EMA0092031,2599
EMA0092032,2600
EMA0092033,2600
EMA0092034,207
EMA0092035,2600
EMA0092036,496
EMA0092037,265
EMA0092038,721
EMA0092039,1670
EMA0092040,501
EMA0092041,501
EMA0092042,1562
EMA0092043,2731
EMA0092044,74
EMA0092045,395
EMA0092046,199
EMA0092047,3168
EMA0092048,1856
EMA0092049,2146
EMA0092050,3635
EMA0092051,3620
EMA0092052,1824
EMA0092053,5193
EMA0092054,206
EMA0092055,4787
EMA0092056,2935
EMA0092057,2935
EMA0092058,11929
EMA0092059,11930
EMA0092060,1674
EMA0092061,1674
EMA0092062,11931
EMA0092063,609
EMA0092064,609
EMA0092065,2221
EMA0092066,449
EMA0092067,810
EMA0092068,365
EMA0092069,365
EMA0092070,365
EMA0092071,365
EMA0092072,365
EMA0092073,2092
EMA0092074,3514
EMA0092075,192
EMA0092076,7912
EMA0092077,731
EMA0092078,192
EMA0092079,348
EMA0092080,192
EMA0092081,192
EMA0092082,192
EMA0092083,192
EMA0092084,192
EMA0092085,192
EMA0092086,348
EMA0092087,348
EMA0092088,192
EMA0092089,192
EMA0092090,192
EMA0092091,192
EMA0092092,192
EMA0092093,192
EMA0092094,192
EMA0092095,2935
EMA0092096,221
EMA0092097,496
EMA0092098,1536
EMA0092099,2901
EMA0092100,383
EMA0092101,425
EMA0092101,11932
EMA0092102,11933
EMA0092103,11934
EMA0092104,751
EMA0092105,3304
EMA0092106,325
EMA0092107,399
EMA0092108,11690
EMA0092109,2905
EMA0092110,60
EMA0092111,2775
EMA0092112,253
EMA0092113,1451
EMA0092114,211
EMA0092115,2302
EMA0092116,550
EMA0092117,390
EMA0092118,3589
EMA0092119,4507
EMA0092120,2339
EMA0092121,251
EMA0092122,251
EMA0092123,251
EMA0092124,251
EMA0092125,403
EMA0092126,76
EMA0092127,1635
EMA0092128,457
EMA0092129,11935
EMA0092130,5916
EMA0092131,634
EMA0092132,634
EMA0092133,634
EMA0092134,634
EMA0092135,634
EMA0092136,634
EMA0092137,634
EMA0092138,634
EMA0092139,634
EMA0092140,634
EMA0092141,634
EMA0092142,634
EMA0092143,634
EMA0092144,634
EMA0092145,1585
EMA0092146,3235
EMA0092147,377
EMA0092148,1167
EMA0092149,7096
EMA0092150,2200
EMA0092151,2200
EMA0092152,675
EMA0092153,7319
EMA0092154,1364
EMA0092155,11936
EMA0092156,390
EMA0092157,390
EMA0092158,390
EMA0092159,1850
EMA0092160,2903
EMA0092161,4610
EMA0092162,4610
EMA0092163,11937
EMA0092164,46
EMA0092165,3717
EMA0092166,496
EMA0092167,457
EMA0092168,496
EMA0092169,265
EMA0092170,457
EMA0092171,457
EMA0092172,457
EMA0092173,457
EMA0092174,392
EMA0092175,4587
EMA0092176,4089
EMA0092177,4587
EMA0092178,262
EMA0092179,321
EMA0092180,320
EMA0092181,321
EMA0092182,321
EMA0092183,7319
EMA0092184,321
EMA0092185,27
EMA0092186,441
EMA0092187,11938
EMA0092188,365
EMA0092189,2200
EMA0092190,1562
EMA0092191,11939
EMA0092192,299
EMA0092193,144
EMA0092194,11940
EMA0092195,497
EMA0092196,11941
EMA0092197,496
EMA0092198,8768
EMA0092199,6126
EMA0092200,6126
EMA0092201,3
EMA0092202,2113
EMA0092203,817
EMA0092204,3
EMA0092205,3
EMA0092206,3771
EMA0092207,3
EMA0092208,365
EMA0092209,710
EMA0092210,26
EMA0092211,9661
EMA0092212,400
EMA0092213,390
EMA0092214,1536
EMA0092215,1536
EMA0092216,365
EMA0092217,760
EMA0092218,365
EMA0092219,365
EMA0092220,365
EMA0092221,760
EMA0092222,365
EMA0092223,365
EMA0092224,365
EMA0092225,365
EMA0092226,365
EMA0092227,365
EMA0092228,365
EMA0092229,365
EMA0092230,365
EMA0092231,903
EMA0092232,1280
EMA0092233,582
EMA0092234,166
EMA0092235,2901
EMA0092236,1306
EMA0092237,1333
EMA0092238,726
EMA0092239,726
EMA0092240,2992
EMA0092241,766
EMA0092242,6969
EMA0092243,6969
EMA0092244,5519
EMA0092245,149
EMA0092246,486
EMA0092247,486
EMA0092248,486
EMA0092249,1805
EMA0092250,4583
EMA0092251,4583
EMA0092252,6218
EMA0092253,1805
EMA0092254,4583
EMA0092255,486
EMA0092256,457
EMA0092257,3
EMA0092258,23
EMA0092259,634
EMA0092260,634
EMA0092261,11942
EMA0092262,299
EMA0092263,2594
EMA0092264,410
EMA0092265,410
EMA0092266,36
EMA0092267,34
EMA0092268,308
EMA0092269,564
EMA0092270,486
EMA0092271,486
EMA0092272,486
EMA0092273,5177
EMA0092274,3939
EMA0092275,64
EMA0092276,834
EMA0092277,834
EMA0092278,409
EMA0092279,151
EMA0092280,174
EMA0092281,721
EMA0092282,992
EMA0092283,174
EMA0092284,729
EMA0092285,620
EMA0092286,486
EMA0092287,3661
EMA0092288,1997
EMA0092289,1997
EMA0092290,443
EMA0092291,6692
EMA0092292,390
EMA0092293,3662
EMA0092294,302
EMA0092295,302
EMA0092296,302
EMA0092297,302
EMA0092298,302
EMA0092299,618
EMA0092300,486
EMA0092301,486
EMA0092302,486
EMA0092303,634
EMA0092304,634
EMA0092305,3318
EMA0092306,634
EMA0092307,634
EMA0092308,634
EMA0092309,634
EMA0092310,634
EMA0092311,775
EMA0092312,634
EMA0092313,634
EMA0092314,634
EMA0092315,492
EMA0092316,653
EMA0092317,52
EMA0092318,12
EMA0092319,46
EMA0092320,26
EMA0092321,26
EMA0092322,26
EMA0092323,26
EMA0092324,26
EMA0092325,26
EMA0092326,26
EMA0092327,22
EMA0092328,5232
EMA0092329,2183
EMA0092330,2183
EMA0092331,23
EMA0092332,2080
EMA0092333,68
EMA0092334,1378
EMA0092335,22
EMA0092336,866
EMA0092337,572
EMA0092338,572
EMA0092339,400
EMA0092340,606
EMA0092341,582
EMA0092342,117
EMA0092343,382
EMA0092344,168
EMA0092345,168
EMA0092346,11943
EMA0092347,5679
EMA0092348,863
EMA0092349,863
EMA0092350,863
EMA0092351,583
EMA0092352,174
EMA0092353,461
EMA0092354,469
EMA0092355,471
EMA0092356,513
EMA0092357,1267
EMA0092358,594
EMA0092359,914
EMA0092360,1267
EMA0092361,2212
EMA0092362,2212
EMA0092363,2212
EMA0092364,2212
EMA0092365,1378
EMA0092366,1267
EMA0092367,1782
EMA0092368,1267
EMA0092369,1267
EMA0092370,2844
EMA0092371,629
EMA0092372,4578
EMA0092373,4579
EMA0092374,68
EMA0092375,10
EMA0092376,682
EMA0092377,682
EMA0092378,682
EMA0092379,651
EMA0092380,651
EMA0092381,652
EMA0092382,651
EMA0092383,264
EMA0092384,657
EMA0092385,270
EMA0092386,272
EMA0092387,52
EMA0092388,1562
EMA0092389,1562
EMA0092390,671
EMA0092391,127
EMA0092392,731
EMA0092393,309
EMA0092394,310
EMA0092395,346
EMA0092396,331
EMA0092397,708
EMA0092398,708
EMA0092399,715
EMA0092400,708
EMA0092401,1151
EMA0092402,1153
EMA0092403,638
EMA0092404,1644
EMA0092405,447
EMA0092406,757
EMA0092407,769
EMA0092408,11944
EMA0092409,11945
EMA0092410,4325
EMA0092411,701
EMA0092412,4326
EMA0092413,11946
EMA0092414,11947
EMA0092415,11948
EMA0092416,11949
EMA0092417,130
EMA0092418,875
EMA0092419,3
EMA0092420,760
EMA0092421,485
EMA0092422,485
EMA0092423,485
EMA0092424,1061
EMA0092424,1023
EMA0092424,1033
EMA0092424,1034
EMA0092424,1093
EMA0092424,1235
EMA0092424,1053
EMA0092424,1118
EMA0092424,1137
EMA0092425,831
EMA0092426,302
EMA0092427,831
EMA0092428,302
EMA0092429,831
EMA0092430,302
EMA0092431,1060
EMA0092431,1062
EMA0092431,1064
EMA0092431,1230
EMA0092431,1011
EMA0092431,1020
EMA0092431,1022
EMA0092431,1024
EMA0092431,1050
EMA0092431,1232
EMA0092431,1026
EMA0092431,1051
EMA0092431,1052
EMA0092431,1036
EMA0092431,1103
EMA0092431,1046
EMA0092431,1104
EMA0092431,1054
EMA0092431,1237
EMA0092431,1106
EMA0092431,1039
EMA0092431,1115
EMA0092431,1056
EMA0092431,1057
EMA0092431,1243
EMA0092431,1058
EMA0092431,1122
EMA0092431,1059
EMA0092431,1126
EMA0092431,1132
EMA0092431,1138
EMA0092432,1063
EMA0092432,1075
EMA0092432,1035
EMA0092432,1085
EMA0092432,1087
EMA0092432,1094
EMA0092432,1095
EMA0092432,1100
EMA0092432,1119
EMA0092433,1066
EMA0092433,1014
EMA0092433,1016
EMA0092433,1049
EMA0092433,1077
EMA0092433,1080
EMA0092433,1233
EMA0092433,1081
EMA0092433,1096
EMA0092433,1102
EMA0092433,1105
EMA0092433,1240
EMA0092433,1047
EMA0092433,1040
EMA0092433,1055
EMA0092433,1123
EMA0092433,1048
EMA0092433,1129
EMA0092433,1131
EMA0092433,1135
EMA0092433,1139
EMA0092433,1247
EMA0092434,302
EMA0092435,1063
EMA0092435,1075
EMA0092435,1025
EMA0092435,1035
EMA0092435,1085
EMA0092435,1087
EMA0092435,1094
EMA0092435,1095
EMA0092435,1100
EMA0092435,1119
EMA0092436,831
EMA0092437,831
EMA0092438,302
EMA0092439,1065
EMA0092439,1015
EMA0092439,1017
EMA0092439,1073
EMA0092439,1019
EMA0092439,1045
EMA0092439,1028
EMA0092439,1030
EMA0092439,1031
EMA0092439,1086
EMA0092439,1091
EMA0092439,1098
EMA0092439,1099
EMA0092439,1038
EMA0092439,1041
EMA0092439,1042
EMA0092439,1043
EMA0092439,1136
EMA0092439,1144
EMA0092439,1146
EMA0092440,812
EMA0092441,10
EMA0092442,717
EMA0092443,149
EMA0092444,11950
EMA0092445,1004
EMA0092446,11951
EMA0092447,356
EMA0092448,27
EMA0092449,777
EMA0092450,395
EMA0092451,777
EMA0092452,457
EMA0092453,1392
EMA0092454,953
EMA0092455,955
EMA0092456,4453
EMA0092457,968
EMA0092458,969
EMA0092459,559
EMA0092460,559
EMA0092461,976
EMA0092462,9147
EMA0092463,1060
EMA0092463,1061
EMA0092463,1062
EMA0092463,1063
EMA0092463,1064
EMA0092463,1230
EMA0092463,1065
EMA0092463,998
EMA0092463,1066
EMA0092463,1231
EMA0092463,1071
EMA0092463,1073
EMA0092463,1019
EMA0092463,1075
EMA0092463,1076
EMA0092463,1049
EMA0092463,1077
EMA0092463,1050
EMA0092463,1232
EMA0092463,1079
EMA0092463,1080
EMA0092463,1233
EMA0092463,1081
EMA0092463,1234
EMA0092463,1051
EMA0092463,1035
EMA0092463,1085
EMA0092463,1086
EMA0092463,1087
EMA0092463,1088
EMA0092463,1089
EMA0092463,1052
EMA0092463,1091
EMA0092463,1036
EMA0092463,1092
EMA0092463,1093
EMA0092463,1235
EMA0092463,1094
EMA0092463,1095
EMA0092463,1096
EMA0092463,1097
EMA0092463,1098
EMA0092463,1099
EMA0092463,1100
EMA0092463,1102
EMA0092463,1103
EMA0092463,1104
EMA0092463,1053
EMA0092463,1054
EMA0092463,1237
EMA0092463,1105
EMA0092463,1240
EMA0092463,1106
EMA0092463,1108
EMA0092463,1241
EMA0092463,1115
EMA0092463,1055
EMA0092463,1056
EMA0092463,1116
EMA0092463,1057
EMA0092463,1243
EMA0092463,1118
EMA0092463,1058
EMA0092463,1119
EMA0092463,1121
EMA0092463,1122
EMA0092463,1123
EMA0092463,1244
EMA0092463,1059
EMA0092463,1126
EMA0092463,1127
EMA0092463,1129
EMA0092463,1131
EMA0092463,1132
EMA0092463,1133
EMA0092463,1134
EMA0092463,1135
EMA0092463,1136
EMA0092463,1137
EMA0092463,1138
EMA0092463,1139
EMA0092463,1245
EMA0092463,1144
EMA0092463,1247
EMA0092463,1146
EMA0092464,1011
EMA0092464,1014
EMA0092464,1015
EMA0092464,1016
EMA0092464,1017
EMA0092464,1020
EMA0092464,1022
EMA0092464,1023
EMA0092464,1024
EMA0092464,1025
EMA0092464,1026
EMA0092464,1045
EMA0092464,1028
EMA0092464,1030
EMA0092464,1031
EMA0092464,1033
EMA0092464,1034
EMA0092464,127
EMA0092464,1046
EMA0092464,1038
EMA0092464,1039
EMA0092464,1047
EMA0092464,1040
EMA0092464,1041
EMA0092464,1042
EMA0092464,1048
EMA0092464,1043
EMA0092465,1160
EMA0092466,766
EMA0092467,2740
EMA0092468,203
